id,artist_id,album_title,genre,year_of_pub,num_of_tracks,num_of_sales,rolling_stone_critic,mtv_critic,music_maniac_critic
38427,2001,Trick Search Northern Hindko,Rap,2016,11,253245,1,1,1.5
38428,920,Zinc Interesting Jordan Malaysia,Dance,2013,12,227964,4,2,4
38429,17195,Follow Impressive,Dance,2017,11,392752,0.5,3,3
38430,4843,Sandwiches Practical Gazelle At Majestic,Indie,2019,14,400182,1.5,4,5
38431,28928,Pimkie Clothes Sexy Bon Bon,Deep House,2001,12,27071,4.5,0.5,3.5
38432,38817,Event Planner Mongolia Next to Realistic,Folk,2003,3,747242,3.5,4.5,2
38433,29022,El Diablo Thunder Fist,Latino,2000,7,257372,0.5,4.5,2.5
38434,9165,That's my Way Else,Live,2009,7,648055,1,1,2
38435,2045,Play kill,Pop-Rock,2010,11,991995,2.5,5,5
38436,31164,Present Dolls Additional Barbie,Death Metal,2003,8,920408,1.5,0.5,2.5
38437,45049,Tetum Kenworth Spider Exciting,K-Pop,2016,3,101090,1,3,2
38438,8079,Hyundai Intelligent Better Bling-a-ding Scarce,Metal,2017,6,486665,1.5,0.5,4
38439,6043,Kicking your Barbie Beyond Majestic,Indie,2015,14,774893,4.5,2.5,1
38440,12457,Thirty Is The New Fifteen,Boy Band,2015,8,512040,3.5,3.5,5
38441,40874,Lover Hysterical kneel Rich,Dance,2011,9,167160,0.5,4.5,3
38442,30516,Morbido Singapore Several Embarrassed,Pop-Rock,2008,14,726313,4,2,5
38443,47134,Are Shock Eleven Tosk,Latino,2015,2,247823,3,1.5,3.5
38444,8752,Powerful Sorry Driver Hungry Wine,Blues,2011,7,62576,3.5,2.5,1
38445,38974,Cow Impossible Indonesia,Dance,2009,2,380316,5,1.5,0.5
38446,41230,Human Angry,Latino,2015,14,308411,1,4.5,4
38447,45062,Beautiful People Stick Toad Sheep Time,Live,2017,5,867935,3.5,2.5,3.5
38448,11961,Electrical Running Legs Relax Creator,Dance,2008,4,570287,4.5,0.5,4.5
38449,7451,Squirrels Black Fire Strong,Dance,2012,9,350662,2,4,1
38450,33975,Follow Deep Down the,Pop,2005,15,496426,3.5,4,4
38451,28924,Jesus Fire Ultra-Maximus Boring Life,Punk,2013,4,501172,4,0.5,3.5
38452,24378,Confident Engineer Mix,Pop,2016,8,37013,1.5,5,1
38453,35086,Week Huge Hebrew,Death Metal,2000,14,423777,2.5,1.5,4
38454,19621,Tiger Malay China Friendly A Quiet,Retro,2010,10,479554,2.5,1.5,2.5
38455,32838,Tiny Sudden Escaped,Progressive,2002,6,485007,3,2.5,4.5
38456,29896,And Mind Sports Size,Brit-Pop,2017,11,693840,4.5,1.5,2
38457,10152,Bear Indonesia Hope Counselor Gentle,Dance,2019,11,941741,1.5,3.5,1.5
38458,33844,Legs Else,Rap,2004,3,244191,4,5,2.5
38459,45982,So Intuitive Historical I Wanna be In Bosnian,Latino,2008,7,404809,1.5,2.5,5
38460,35500,Tata Motors Pencil Fiat Informal,Indie,2016,11,255739,1.5,0.5,2
38461,15770,Miss Need Urdu Stereotyped Make It,Rock,2004,12,320104,1.5,0.5,1
38462,19828,Frank Booth Unable,Live,2012,8,519592,5,3.5,2
38463,21362,Unlikely,Unplugged,2012,4,867087,4.5,5,4.5
38464,4958,Don't Forget the,Rock,2001,12,707343,1,4.5,2.5
38465,7893,Reborn Don't Talk to Forget It Rock 'n' Roll,Latino,2014,2,31438,1,3,2
38466,37610,Lonely China,Country,2002,12,609868,1,5,2.5
38467,23905,Ampelmann Goodbye my Old Bring me Sunshine Parakeet Loves,Metal,2014,9,880045,2.5,3,3
38468,17847,Ampelmann,Rock,2019,12,720047,1,0.5,3.5
38469,33904,Heat Huge Miss Johnson Mindless,Indie,2006,4,832650,5,3.5,2.5
38470,27808,Poland France Need RAM Trucks,Brit-Pop,2004,13,276173,2,0.5,5
38471,41575,Running Country Black Sheet,Western,2002,2,425968,0.5,4.5,3
38472,48183,Veterinarian Algerian Hands Lincoln,Metal,2015,10,338415,0.5,2.5,2
38473,7178,Mitsubishi Farmer Legs,Hard Rock,2009,11,707515,5,4,4
38474,1457,Hysterical TOP Honda,Punk,2018,9,195192,2.5,3,4.5
38475,17530,God Save,J-Rock,2007,12,764385,2.5,4.5,2
38476,30300,Of Loves I'm the Maximus Thunder,Pop-Rock,2012,5,912827,4.5,3,1.5
38477,15938,Moves,Boy Band,2013,5,455739,3,3.5,2.5
38478,44121,Flip More Spaghetti Like Andrea,Electro-Pop,2015,2,816987,1.5,1,3.5
38479,10440,Spine Cereals My Old,Metal,2009,11,813163,4.5,0.5,2
38480,7129,Embarrassed Out,Heavy Metal,2010,5,310782,2.5,4.5,4.5
38481,2192,Responsible Electronic In the Sky Colouring State of,Electro-Pop,2002,4,175837,1.5,5,3.5
38482,34581,Ciao Mamma Rock and Guitarrrrg,Hard Rock,2007,8,284451,1,1,1
38483,7075,Terrible Computer Systems,Pop,2009,14,704812,2.5,1.5,5
38484,4228,The Game Follow Miami Dream Mobile,Indietronica,2000,10,970597,1.5,3,1
38485,19464,Dominator,Pop,2016,4,852558,5,2.5,4.5
38486,3883,Arabic Truck Moneyless,Death Metal,2001,12,89398,1.5,5,1.5
38487,15243,Strike Like My Baddest Volvo,Rock,2013,8,855850,4,4.5,5
38488,31246,The Jewel Form Tosk Young Signorino,Rock,2019,10,139272,0.5,1.5,3
38489,3483,Gonna,Punk,2016,13,881098,1.5,1.5,1.5
38490,32451,Clam Words Kia Hills,Alternative,2002,10,590598,4,4.5,3
38491,23454,My Very First Summer Cow Of Love,K-Pop,2004,11,57290,2,3.5,3
38492,26143,I'll Chichen,Rap,2007,14,687824,5,4.5,5
38493,48656,I'm Gonna kneel Next to Would You Eleven,Ambient,2002,4,845012,2,3.5,2
38494,40896,Legs Engineer Inner Yue,Alternative,2005,11,179238,4.5,0.5,0.5
38495,25333,Incredible Indonesia Mind Shock,Latino,2008,5,591740,2,1.5,2.5
38496,17150,Several Ugly,Black Metal,2015,14,914170,1.5,2.5,1
38497,4367,Honored,J-Rock,2012,11,69072,1.5,2.5,5
38498,12350,Towering Yesterday I Ain't No Pharmacist,Indie,2001,10,8777,3,2.5,0.5
38499,41232,Of,Hard Rock,2012,10,38469,4.5,5,3
38500,22602,Of Love Northern Hindko,Techno,2018,14,205759,2,2,2
38501,12759,Abuse,Latino,2011,6,753966,4,5,3.5
38502,49707,Allegretto Calamity Jane Chevrolet,Folk,2001,7,606315,3,3.5,1.5
38503,20152,Typical,Metal,2004,5,291234,2.5,2.5,4
38504,46266,Dutch Words Listen Fitness Trainer Cadillac,Punk,2008,6,518965,2,0.5,3
38505,15535,Alan,Pop,2012,15,838724,5,1.5,4
38506,28155,Rare Chocolate,Ambient,2013,5,487328,1.5,3.5,3
38507,35800,Chocolate First Next to Aggressive,Heavy Metal,2007,15,222620,4,3.5,4.5
38508,43701,Hunted The,Deep House,2008,3,554357,3,2.5,2.5
38509,33586,Dark Turquoise Exciting Icer,Boy Band,2009,6,968287,3,1.5,4.5
38510,18109,Big To,Black Metal,2002,5,656545,4,3,0.5
38511,8663,Like Scared,Latino,2000,4,617868,1.5,1.5,0.5
38512,26086,Seafood,Punk,2019,12,300164,1,3.5,2.5
38513,14262,Effect No Pantalones,Rock,2017,11,575280,4,3.5,2.5
38514,46942,Secret Zinc Just for,Jazz,2017,6,897643,4,0.5,3.5
38515,28616,Needy Suspend,Country,2002,2,219166,2,3.5,2
38516,34440,Georgia Pure Helpful,Indie,2004,15,275980,5,3,2.5
38517,18833,In the Sky,Pop,2005,7,263268,4.5,4,3
38518,43431,Similar,Folk,2014,2,979065,4.5,2.5,1.5
38519,13074,Photographer Gazelle Glossy I'm still Goodbye my Old,Lounge,2017,4,391858,1.5,4.5,3.5
38520,23931,Healthy Wooden Humans,Indie,2006,15,854907,4,1.5,3
38521,31394,Pakistan,Pop-Rock,2007,7,424088,2.5,2,5
38522,30585,Serious Llama,Alternative,2009,11,710166,4.5,2,3
38523,27995,Listen,Brit-Pop,2016,12,520929,3.5,2.5,1
38524,21711,Jollar Explain,Rock,2001,14,276800,2,4.5,1.5
38525,33223,Quiet Similar Alligator Escape Behind the Comodino,Rap,2017,8,150133,5,0.5,2
38526,38973,Jesus Fire Ultra-Maximus Boring Life,Punk,2002,9,314701,3,4,2
38527,23039,Next to Tree Plate Turkey,Pop,2019,7,489146,3,2,5
38528,32685,Remarkable Chapter book Carpet Nervous Belief,Indie,2000,13,734295,2.5,3,3
38529,48229,Pakistan Arabic Scarecharming,J-Rock,2016,11,445399,1.5,0.5,3
38530,34537,Realistic Additional Chevrolet Belief Bus,Indietronica,2009,14,508283,2.5,1,3.5
38531,45856,Panther They Were,Pop-Rock,2000,6,600965,1,0.5,2
38532,14360,Upset Arabia,Punk,2019,13,982135,5,5,2
38533,14893,Invention Are Economist Above The Blue,Dance,2017,2,1394,2.5,2.5,4
38534,43608,Lincoln Mouse,Boy Band,2003,2,504559,0.5,4.5,4
38535,29201,My Fluffy Running,Rap,2012,2,151450,4.5,4.5,5
38536,37215,Mercedes Catch me Panda Of Love Week,Indie,2002,10,208454,5,2,5
38537,7885,El Diablo Thunder Fist,Latino,2016,8,918002,2,4,4.5
38538,44152,Impressive Heat Reforge Color,Punk,2008,15,810572,2.5,2,1.5
38539,428,Show Need,Trap,2019,4,455507,1,2.5,0.5
38540,3608,Mix Editor Lovers Legal Reasonable,J-Rock,2004,6,757580,1.5,2,4.5
38541,21338,Of Loves I'm the Maximus Thunder,Pop-Rock,2019,8,278656,3,3,0.5
38542,30064,Loves Bless They Made Don't Talk to,Dance,2004,10,532521,5,3.5,3.5
38543,6179,Ugly known,Alternative,2015,15,624755,4.5,1.5,2
38544,5380,Confident Jerboa Connect Electronic Made in,Pop,2019,6,738514,5,5,0.5
38545,15151,Secretary Inner Turkey Editor Running,Rap,2005,6,388916,4,1,1
38546,5157,Belligerent Toe No Pantalones Iceland,Dance,2012,10,77846,2.5,1.5,5
38547,10767,Quiet Similar Alligator Escape Behind the Comodino,Rap,2014,10,4581,2.5,5,5
38548,29248,Bertie Said Israel Cereals Typical,Black Metal,2009,4,266985,5,5,5
38549,44310,Of Destiny Bless Zeus,Rap,2004,9,815009,3,5,0.5
38550,14152,Bulgarian Brown Rock 'n Roll Immediate Helpful,Compilation,2005,7,635326,1,2.5,1
38551,42489,My Worst Price Tamil Fireman,Ambient,2014,7,311817,1.5,1.5,1
38552,30703,Accountant Colouring Rock 'n' Roll Teacher,K-Pop,2001,7,939617,2,4.5,4
38553,36477,In the Sky In the Sky,Indie,2000,10,28081,5,3,0.5
38554,4753,Strict Pharmacist Dark Turquoise Come,Ambient,2004,3,338581,3.5,2,0.5
38555,35371,I'm Need Life,Indie,2018,7,585526,0.5,2,4.5
38556,7671,Speech-Language Pathologist Matteo Arrange,Alternative,2009,11,930180,1,2.5,4.5
38557,21060,Of,J-Rock,2015,7,87077,4,1.5,2.5
38558,2410,School Psychologist Just For Seafood Arabia I'm,Punk,2001,15,448826,2,1,4
38559,6764,Good,Unplugged,2004,3,976624,4.5,3.5,2
38560,48223,Hijazi Show,Alternative,2010,13,812687,4.5,5,0.5
38561,27481,The Long And Winding Road Camel For my,Unplugged,2004,7,684763,0.5,3.5,4
38562,35071,Dental Hygienist Tall,Latino,2008,7,704043,0.5,4.5,1.5
38563,42913,Below the Guttural Indonesia Alligator Alpaca,Rock,2018,2,708759,4,4.5,2.5
38564,42895,Below the Dark,Punk,2000,4,456070,4,1,4
38565,4023,Go! Confident Flip Color,Latino,2019,3,454425,1,1,4.5
38566,44555,Heart The Baddest Female Useful Running Loves,Black Metal,2010,10,407510,0.5,5,3
38567,44510,Paramedic,Ambient,2001,10,658305,3.5,3.5,3
38568,5403,Is Infiniti I'm Star Computer Systems,Pop,2008,10,888469,4,0.5,1.5
38569,45450,They Were Lemon Coati Fearsome,Live,2017,8,367200,4.5,2.5,3
38570,38246,Alexander Platz Friendly Cat Tiny,Compilation,2014,14,443224,2,0.5,5
38571,49929,Morgan Freeman,Blues,2019,10,34509,1,3.5,2.5
38572,210,Life Loves Angry House,Pop-Rock,2013,9,833716,0.5,2.5,3.5
38573,43728,Federal Discovery Obviously DJ Mix Dental Hygienist,Latino,2000,8,7056,2.5,2.5,0.5
38574,4681,Jordan Yue,Western,2007,14,223359,3,5,2.5
38575,5725,Loves Gonna Tosk,Western,2003,2,111267,4,2,4.5
38576,2508,Thirty Is The New Fifteen,Boy Band,2003,7,156905,3.5,1.5,3
38577,34961,Hysterical Silence Hunted Of Death Jordan,Western,2011,10,97409,2,2.5,5
38578,34810,Pleasant Relax,Rap,2018,7,896801,3.5,2.5,2
38579,38784,El Diablo Thunder Fist,Latino,2017,8,970050,2,3,2.5
38580,33,Bertie Tosk Infiniti Interesting The,Latino,2012,6,770613,3.5,2.5,4.5
38581,15038,In the Night Vauxhall Lovers Georgian Towering,Unplugged,2011,11,608140,0.5,2.5,4.5
38582,29405,Face Stick Black,Heavy Metal,2000,3,313279,3.5,1,3
38583,6133,Strike Like My Baddest Volvo,Rock,2009,12,898644,0.5,4,1.5
38584,44655,Colouring Mine,Techno,2019,4,579385,4.5,1,4.5
38585,34602,Diagnostic Insurance Alleged You Ugly,Pop,2011,9,481518,4.5,3.5,4.5
38586,29711,In Your Eyes Expensive,Hard Rock,2001,3,832662,2.5,3,0.5
38587,25996,Under the That's my As,Ambient,2014,14,172844,2,1,1.5
38588,19150,Embarrassed Wipe,Blues,2015,11,306667,1,2,1
38589,20237,Yesterday,Black Metal,2015,7,812620,3,4,5
38590,38130,Star Trek Indonesia Dominator Future Ferret,Techno,2011,4,572949,3.5,3,3
38591,19181,My Mother Likes You More Than I,Trap,2003,6,539482,2,2.5,0.5
38592,27840,A Quiet Matteo At Editor Running,Hard Rock,2013,14,899066,3.5,1,2
38593,25073,Tiger,Holy Metal,2013,11,191608,5,4.5,3
38594,28087,Bosnian Don't Forget Me,Black Metal,2015,3,41390,0.5,1,3.5
38595,3728,Final,Ambient,2007,13,288125,2.5,3,1.5
38596,48653,History,Deep House,2017,11,561616,2,5,3.5
38597,17510,Fire Traditional,Rap,2004,4,350040,2,4.5,3.5
38598,14773,God Save Panther,Rap,2015,8,761704,1.5,4.5,1
38599,47189,Lemon Suzuki,K-Pop,2007,10,37111,1,1,1
38600,25437,Every Lizard China No Pantalones,Compilation,2001,12,912779,1.5,4,4
38601,27377,More Responsible Chinchilla Honored Little,Pop,2012,7,574284,0.5,4.5,4.5
38602,2142,Final Down into the Powerful,Black Metal,2012,13,694858,2,2.5,3.5
38603,18969,Geese Fitness Trainer Mobile Distinct,Holy Metal,2016,2,946299,5,5,2.5
38604,25111,Mongolia,Blues,2017,6,257846,1,5,2
38605,31229,Matteo Love Andrea Love,Indie,2018,15,28137,5,3,5
38606,9009,Clam Pakistan Don't Talk to In the Sky,Indie,2017,11,274740,5,0.5,2.5
38607,29732,And Dark Turquoise,Latino,2003,2,473846,4,2.5,5
38608,45746,In the Sky Cadillac are,Country,2008,7,718828,4.5,0.5,1.5
38609,38108,I Ain't No Eleven,Rap,2016,14,267523,3,1,2
38610,34843,Suzuki Son,Indie,2013,5,590000,1.5,3,2
38611,37113,Forever The,Electro-Pop,2013,5,869621,2.5,0.5,3
38612,35528,Way Isuzu Unlikely Careful,Rock,2006,12,784209,5,3.5,3
38613,934,Informal,Blues,2002,7,646948,2.5,3.5,5
38614,25287,Mitsubishi Time Sick,Trap,2001,6,683713,3.5,3.5,3
38615,18596,Careful Need Beer,Dance,2001,5,728370,1.5,4,0.5
38616,12896,Human Principale Steel Yo No Puedo Friendly,K-Pop,2002,10,720457,5,4.5,2.5
38617,48255,The Green Soup,Pop,2015,11,151572,5,4.5,4
38618,32945,Pakistan Iceland History Darkness,Death Metal,2016,2,397110,3,3,3
38619,38772,Exciting Don't Forget the State of Luxermbourgish Nice,Country,2017,14,968459,2.5,1.5,4.5
38620,10714,In the Sky Dutch Colouring Mike,Deep House,2019,6,129197,4,1.5,1
38621,26085,Bring me Sunshine Cute Sick,Deep House,2018,3,454449,4.5,2,3.5
38622,40042,Carpet Discovery Historical,Latino,2006,10,770922,3.5,2.5,3.5
38623,17981,You Naughty Doll,Heavy Metal,2003,3,330014,2,2.5,4.5
38624,12975,Bertie Said,Lounge,2018,15,841091,5,3.5,2.5
38625,41307,Don't Forget the Moccasin Impressive Clamp,Rap,2014,10,954216,2,2.5,3.5
38626,17451,And Severe Need Running Around Like a,Deep House,2009,6,545097,4,3,0.5
38627,37625,They Were Leopard Miss,Electro-Pop,2007,12,938818,1,0.5,2.5
38628,5308,Substantial Past China Decent Jinyu,Holy Metal,2010,2,539488,3.5,0.5,4
38629,30571,Beautiful People,K-Pop,2012,5,892013,2,4,3
38630,6809,DJ Mix Word Running Mix Woodchuck,Latino,2010,13,355342,4,1.5,1.5
38631,26786,Fear Aware Similar Medical Trick,Alternative,2010,15,633309,3.5,0.5,1.5
38632,25450,Forgive,Pop,2014,7,41010,4.5,4.5,2
38633,17285,The My Best Visible,Gospel,2012,6,222299,3,2,1
38634,45884,Critical Manager Electronic,Rock,2015,15,494832,3,1,3.5
38635,8715,Desperate Clam,Parody,2000,2,679126,4.5,1.5,2
38636,7147,Gentle Able Jamila I'm still Of Loves,Deep House,2009,13,57339,1.5,4.5,5
38637,21011,Klingon Najdi For You The Baddest Female,Live,2012,13,742453,3,2.5,3
38638,38302,Running Driving the China Electronic,Unplugged,2004,5,865337,1.5,3.5,2.5
38639,9525,Turkish,Alternative,2000,4,603218,4,4,1.5
38640,6566,Thirty Is The New Fifteen,Boy Band,2007,5,725440,4.5,1.5,4.5
38641,16231,Escaped Jinyu Lovers Of Love,Pop,2019,5,185462,3.5,4,3
38642,48333,Of Lover Loves Believe Ferrari Riding,Unplugged,2015,5,652805,1,5,1
38643,2942,Bring me Sunshine Catch me Sister Inside My Reasonable,Pop,2003,11,121840,5,3,2.5
38644,26184,Quiet Similar Alligator Escape Behind the Comodino,Rap,2003,4,202083,4.5,2,1
38645,33134,Of Love,Indie,2010,4,359641,2,3.5,1
38646,11083,Talented You are My Matteo Throw Me,Electro-Pop,2015,2,968137,1,4.5,3
38647,20402,Yesterday,Indie,2005,15,905642,1,1.5,0.5
38648,24528,Green Obviously,Rock,2014,8,620158,3.5,5,4.5
38649,8110,Color Four Human Friendly,Live,2008,11,593691,1,0.5,5
38650,7235,Fear Beyond The Baddest Female Trick,Deep House,2015,15,103451,0.5,3.5,4.5
38651,258,Story of Mike Bosnian,Hard Rock,2007,12,810315,0.5,1.5,0.5
38652,33887,Severe Needy,Indie,2013,8,431310,1,4,1
38653,4172,Music,Lounge,2019,4,372031,3.5,4,5
38654,34322,Unhappy Print Moneyless Unhappy,Indie,2012,5,587392,0.5,3,2
38655,13082,Girls Scare Next to Support,Western,2017,3,269634,1,4.5,0.5
38656,28218,Bullets Online,Western,2004,11,938422,2,4.5,0.5
38657,42924,Fireman Visible Stereotyped,Techno,2001,5,912307,4.5,2,3
38658,10634,Georgian,Indie,2011,6,999845,1,1,1
38659,16822,Light Not my Marigold The Manigold,Punk,2005,10,793616,2.5,2,5
38660,46107,Upset Reasonable Desperate Cow,Rap,2012,11,450471,0.5,3.5,3
38661,2025,Psychedelic Latter Made in,Black Metal,2019,13,455701,0.5,4,3
38662,38287,You Naughty Doll,Heavy Metal,2013,7,348027,4,3,2
38663,8103,Federal Country Spoon Guttural,Latino,2010,15,487650,1,2.5,2.5
38664,5809,Sudden The Blue Colouring,Holy Metal,2001,9,965627,4,4,3.5
38665,4181,Go! Don't Talk to Pure,Live,2005,12,321216,1,5,2.5
38666,9665,Hunter Mandarin,Indietronica,2006,15,990517,2.5,0.5,4.5
38667,48482,Lemon,Lounge,2000,9,148075,4,0.5,1.5
38668,21541,Advisor Raccoon Are Lamacorno,Indie,2004,12,925797,4,4,2.5
38669,27020,Driver,Holy Metal,2016,7,220865,4,0.5,2.5
38670,49150,Coati Small Fox,Indietronica,2015,4,422509,0.5,3,4.5
38671,15600,Words More Sword,J-Rock,2008,8,376863,2.5,5,3
38672,11149,Doggies Curious Chapter book War Arms,Holy Metal,2011,12,718752,1,5,3
38673,31842,Bertie-Face Lamacorno Of Loves,Indie,2001,15,30713,4.5,4,1.5
38674,45446,Volkswagen Geese Magic Impressive,Western,2003,8,675908,2,0.5,3
38675,39211,Bless Upset Made in Next to,Pop,2010,11,888373,3,2,0.5
38676,35677,Quiet Similar Alligator Escape Behind the Comodino,Rap,2011,14,446675,2.5,4.5,4
38677,155,I'm Psychological Technical,Holy Metal,2010,7,331280,2.5,1,5
38678,18959,Towering,J-Rock,2019,13,537310,3,5,1
38679,45053,Hungary,Alternative,2003,5,969561,1.5,1.5,3.5
38680,19039,Important,Lounge,2006,7,479174,1,2.5,2
38681,16690,Healthy Squirrel Lucky,Dance,2003,4,227342,2.5,1.5,2
38682,21330,Honda,Jazz,2017,11,286830,2,3,3
38683,5745,South Levantine Pull TOP Hungary Italy,Rap,2019,2,358633,1.5,3.5,4.5
38684,12385,Expelli Armus Play Direful,Pop,2009,2,511829,1,2.5,4
38685,47145,Suzuki Good,Alternative,2018,13,625947,2,3.5,3.5
38686,24407,Familiar Manager Psychedelic Bertie,Black Metal,2014,2,553743,3.5,1,4
38687,26840,Animals,Pop-Rock,2019,14,124463,1,4.5,1.5
38688,48769,Of Love Would You RAM Trucks,Live,2012,10,792075,2.5,4,4.5
38689,15051,Scare I used to Conscious Jeep,Blues,2008,6,552191,1.5,1,4.5
38690,2584,Secretive Move Like a Talented Never Forget the,Lounge,2007,5,939786,1.5,2,4
38691,17091,Of Loves I'm the Maximus Thunder,Pop-Rock,2009,6,954647,0.5,3.5,0.5
38692,4323,Obviously,Pop,2011,11,504407,1,3.5,3
38693,16357,Wipe Forget It,Indietronica,2017,2,323247,3.5,1,2.5
38694,9341,The Green Soup,Pop,2009,7,506746,2.5,3.5,3.5
38695,5741,Just For Sunshine Moneky Fear,Live,2012,7,952866,3.5,5,4.5
38696,8038,Kiss My Niichan,Techno,2010,11,418567,1.5,0.5,2.5
38697,30005,Old Call me,Boy Band,2019,15,879852,4.5,3.5,3.5
38698,37678,Distance Girls Squirrels Dog,Trap,2017,13,759637,2.5,4,3.5
38699,21081,You Naughty Doll,Heavy Metal,2009,5,461048,3,2,5
38700,36426,So Long my,Live,2018,12,499154,5,0.5,5
38701,28202,Geese,Metal,2004,5,213759,3,2.5,0.5
38702,12580,Impossible,Unplugged,2013,2,558660,3.5,4,5
38703,16329,Honda,J-Rock,2019,10,230739,1,0.5,4
38704,33249,Animals State of Ice My Minangkabau,Alternative,2000,11,982532,0.5,4,2.5
38705,32326,The Queen Not my,Compilation,2000,12,36126,5,1,5
38706,11980,Firetruck,Holy Metal,2018,8,921981,2.5,5,4
38707,9515,Accountant DJ Mix Secret Butch Cassidy and the Dance Kid Me France,Latino,2011,7,644114,4.5,3.5,4
38708,40221,Flying Goats As a Matteo In The Sky,Brit-Pop,2015,8,440106,4.5,2,3
38709,43641,Nervous DJ Mix I'm Technical Epidemiologist,Compilation,2007,13,69100,4,2.5,0.5
38710,28738,Spoon Truck Beer Hook Peugeot,Blues,2005,13,344180,1.5,4.5,5
38711,4467,Rock 'n' Roll Is as Sheet Mobile,Indie,2016,10,556755,5,1.5,0.5
38712,16746,Pakistan Bless Dacia Inside My Mind,Progressive,2009,10,665154,1.5,1.5,5
38713,45607,Tutti i Frutti Trick Cool,Indie,2017,5,623306,0.5,0.5,3.5
38714,45601,Porsche,Deep House,2010,13,773370,4,1.5,3
38715,23769,Conscious Powerful Guitar,Compilation,2001,5,373373,4,0.5,0.5
38716,10631,Speech-Language Pathologist Pahari Brawny,Electro-Pop,2018,3,714305,5,3,5
38717,19569,Mix,Country,2004,9,32037,4.5,1.5,4
38718,17671,My Worst Young Signorino Odd I Really Want,Deep House,2014,9,70851,2,5,1
38719,29380,Fade Magyar Hungarian Inside My Tosk,Punk,2004,5,400436,1,2,2.5
38720,35680,Rare Down Recent Sew on Which Side Bread Is Buttered,Electro-Pop,2014,10,876867,1,2,5
38721,30745,Chocolate Lemon Hare Accountant Dongfeng,Deep House,2003,12,219341,1.5,2,1
38722,31414,Inner Complete Slovakia,Pop,2011,9,977586,2.5,1,5
38723,12991,At Badger Week,Gospel,2014,10,483822,1,0.5,1
38724,30381,Immediate Pencil Kia Hills,Ambient,2019,13,432884,0.5,2,1
38725,29638,Electrical,Unplugged,2016,10,942207,2,1.5,3.5
38726,5012,Israel Jewel Ermine,Indie,2007,10,662327,0.5,4,2
38727,47399,Reporter Sexual,Brit-Pop,2017,5,125232,4,3,0.5
38728,18223,Javanese Former,Techno,2012,6,211929,5,1.5,1
38729,28646,Majestic Cat Love Candy Baby,J-Rock,2010,10,520708,3.5,3,2.5
38730,6974,Fire Social Worker,Progressive,2016,2,979771,4.5,3.5,1
38731,32530,China Of Love The Story of Bosnia and Herzegovina Obviously,Rap,2017,13,102239,0.5,3.5,1
38732,43082,Javanese,Blues,2006,9,797324,3,1,1.5
38733,14778,China Georgia,Pop-Rock,2013,5,916355,4,0.5,0.5
38734,43946,Need Intelligent Volvo,Indie,2006,6,849836,5,4,2
38735,12254,Strike Like My Baddest Volvo,Rock,2000,15,773131,2.5,1,1
38736,30253,The Green Soup,Pop,2017,6,560139,2.5,3,3
38737,47748,Difficult China The Greater,Pop-Rock,2019,7,939189,4,2,3.5
